PlotID,brown_patch,crown_rust,anthracnose,Survey.Date
WidenerLT_26,0,0,1,2022-08-09
WidenerLT_26,1,0,0,2022-08-09
WidenerLT_26,0,0,1,2022-08-09
WidenerLT_26,0,0,1,2022-08-09
WidenerLT_26,0,0,0,2022-08-09
WidenerLT_26,0,0,1,2022-08-09
WidenerLT_26,0,0,1,2022-08-09
WidenerLT_26,0,0,0,2022-08-09
WidenerLT_26,0,0,1,2022-08-09
WidenerLT_26,0,0,0,2022-08-09
WidenerLT_27,0,0,0,2022-08-09
WidenerLT_27,0,0,1,2022-08-09
WidenerLT_27,0,0,0,2022-08-09
WidenerLT_27,0,0,1,2022-08-09
WidenerLT_27,0,0,0,2022-08-09
WidenerLT_27,0,0,1,2022-08-09
WidenerLT_27,0,0,1,2022-08-09
WidenerLT_27,0,0,1,2022-08-09
WidenerLT_27,0,0,1,2022-08-09
WidenerLT_27,0,0,0,2022-08-09
WidenerLT_27,0,0,0,2022-08-09
WidenerLT_28,1,0,1,2022-08-09
WidenerLT_28,0,0,1,2022-08-09
WidenerLT_28,0,0,1,2022-08-09
WidenerLT_28,0,0,1,2022-08-09
WidenerLT_28,0,0,1,2022-08-09
WidenerLT_28,0,0,1,2022-08-09
WidenerLT_28,0,0,1,2022-08-09
WidenerLT_28,0,0,1,2022-08-09
WidenerLT_28,0,0,1,2022-08-09
WidenerLT_28,0,0,1,2022-08-09
WidenerLT_28,0,0,0,2022-08-09
WidenerLT_29,0,0,1,2022-08-09
WidenerLT_29,0,0,1,2022-08-09
WidenerLT_29,0,0,0,2022-08-09
WidenerLT_29,0,0,1,2022-08-09
WidenerLT_29,0,0,1,2022-08-09
WidenerLT_29,0,0,1,2022-08-09
WidenerLT_29,0,0,1,2022-08-09
WidenerLT_29,0,0,1,2022-08-09
WidenerLT_29,0,0,1,2022-08-09
WidenerLT_29,0,0,0,2022-08-09
WidenerLT_29,0,0,0,2022-08-09
WidenerLT_30,0,0,1,2022-08-09
WidenerLT_30,0,0,1,2022-08-09
WidenerLT_30,0,0,1,2022-08-09
WidenerLT_30,0,0,0,2022-08-09
WidenerLT_30,0,0,1,2022-08-09
WidenerLT_30,0,0,1,2022-08-09
WidenerLT_30,0,0,1,2022-08-09
WidenerLT_30,0,0,1,2022-08-09
WidenerLT_30,0,0,0,2022-08-09
WidenerLT_30,0,0,1,2022-08-09
WidenerLT_30,0,0,0,2022-08-09
WidenerLT_31,1,0,0,2022-08-09
WidenerLT_31,1,0,0,2022-08-09
WidenerLT_31,0,0,1,2022-08-09
WidenerLT_31,0,0,1,2022-08-09
WidenerLT_31,0,0,1,2022-08-09
WidenerLT_31,0,0,1,2022-08-09
WidenerLT_31,1,0,1,2022-08-09
WidenerLT_31,1,0,0,2022-08-09
WidenerLT_31,0,0,1,2022-08-09
WidenerLT_31,0,0,0,2022-08-09
WidenerLT_31,0,0,0,2022-08-09
WidenerLT_32,0,0,0,2022-08-09
WidenerLT_32,0,0,0,2022-08-09
WidenerLT_32,0,0,0,2022-08-09
WidenerLT_32,0,0,1,2022-08-09
WidenerLT_32,0,0,0,2022-08-09
WidenerLT_32,0,0,0,2022-08-09
WidenerLT_32,0,0,1,2022-08-09
WidenerLT_32,0,0,1,2022-08-09
WidenerLT_32,0,0,1,2022-08-09
WidenerLT_32,0,0,1,2022-08-09
WidenerLT_32,0,0,0,2022-08-09
WidenerLT_33,0,0,1,2022-08-09
WidenerLT_33,0,0,1,2022-08-09
WidenerLT_33,0,0,0,2022-08-09
WidenerLT_33,1,0,0,2022-08-09
WidenerLT_33,0,0,1,2022-08-09
WidenerLT_33,1,0,0,2022-08-09
WidenerLT_33,0,0,0,2022-08-09
WidenerLT_33,0,0,0,2022-08-09
WidenerLT_33,0,0,0,2022-08-09
WidenerLT_33,0,0,0,2022-08-09
WidenerLT_33,0,0,0,2022-08-09
WidenerLT_34,0,0,1,2022-08-09
WidenerLT_34,0,0,1,2022-08-09
WidenerLT_34,0,0,0,2022-08-09
WidenerLT_34,0,0,1,2022-08-09
WidenerLT_34,0,0,1,2022-08-09
WidenerLT_34,0,0,1,2022-08-09
WidenerLT_34,0,0,0,2022-08-09
WidenerLT_34,0,0,1,2022-08-09
WidenerLT_34,0,0,1,2022-08-09
WidenerLT_34,0,0,1,2022-08-09
WidenerLT_34,0,0,0,2022-08-09
WidenerLT_35,0,0,1,2022-08-09
WidenerLT_35,0,0,1,2022-08-09
WidenerLT_35,0,0,1,2022-08-09
WidenerLT_35,0,0,0,2022-08-09
WidenerLT_35,1,0,0,2022-08-09
WidenerLT_35,0,0,1,2022-08-09
WidenerLT_35,0,0,0,2022-08-09
WidenerLT_35,0,0,1,2022-08-09
WidenerLT_35,0,0,1,2022-08-09
WidenerLT_35,0,0,0,2022-08-09
WidenerLT_35,0,0,0,2022-08-09
WidenerLT_36,0,0,1,2022-08-09
WidenerLT_36,0,0,1,2022-08-09
WidenerLT_36,0,0,0,2022-08-09
WidenerLT_36,0,0,0,2022-08-09
WidenerLT_36,0,0,1,2022-08-09
WidenerLT_36,0,0,1,2022-08-09
WidenerLT_36,0,0,0,2022-08-09
WidenerLT_36,0,0,0,2022-08-09
WidenerLT_36,0,0,0,2022-08-09
WidenerLT_36,0,0,0,2022-08-09
WidenerLT_36,0,0,0,2022-08-09
WidenerLT_1,0,0,1,2023-08-01
WidenerLT_1,0,0,1,2023-08-01
WidenerLT_1,0,0,0,2023-08-01
WidenerLT_1,0,0,0,2023-08-01
WidenerLT_1,0,0,0,2023-08-01
WidenerLT_1,0,0,0,2023-08-01
WidenerLT_1,0,0,0,2023-08-01
WidenerLT_1,0,0,1,2023-08-01
WidenerLT_1,0,0,0,2023-08-01
WidenerLT_1,0,0,1,2023-08-01
WidenerLT_1,0,0,0,2023-08-01
WidenerLT_2,0,0,0,2023-08-01
WidenerLT_2,0,0,1,2023-08-01
WidenerLT_2,0,0,1,2023-08-01
WidenerLT_2,0,0,0,2023-08-01
WidenerLT_2,0,0,0,2023-08-01
WidenerLT_2,0,0,1,2023-08-01
WidenerLT_2,0,0,0,2023-08-01
WidenerLT_2,0,0,0,2023-08-01
WidenerLT_2,0,0,1,2023-08-01
WidenerLT_2,0,0,0,2023-08-01
WidenerLT_2,0,0,0,2023-08-01
WidenerLT_3,0,0,1,2023-08-01
WidenerLT_3,0,0,0,2023-08-01
WidenerLT_3,0,0,1,2023-08-01
WidenerLT_3,0,0,1,2023-08-01
WidenerLT_3,0,0,1,2023-08-01
WidenerLT_3,0,0,0,2023-08-01
WidenerLT_3,0,0,1,2023-08-01
WidenerLT_3,0,0,1,2023-08-01
WidenerLT_3,0,0,1,2023-08-01
WidenerLT_3,0,0,1,2023-08-01
WidenerLT_3,0,0,0,2023-08-01
WidenerLT_4,0,0,1,2023-08-01
WidenerLT_4,0,0,1,2023-08-01
WidenerLT_4,0,0,0,2023-08-01
WidenerLT_4,0,0,0,2023-08-01
WidenerLT_4,0,0,1,2023-08-01
WidenerLT_4,0,0,1,2023-08-01
WidenerLT_4,0,0,1,2023-08-01
WidenerLT_4,0,0,1,2023-08-01
WidenerLT_4,0,0,0,2023-08-01
WidenerLT_4,0,0,0,2023-08-01
WidenerLT_4,0,0,0,2023-08-01
WidenerLT_5,0,0,1,2023-08-01
WidenerLT_5,0,0,0,2023-08-01
WidenerLT_5,0,0,1,2023-08-01
WidenerLT_5,0,0,1,2023-08-01
WidenerLT_5,0,0,0,2023-08-01
WidenerLT_5,0,0,1,2023-08-01
WidenerLT_5,0,0,1,2023-08-01
WidenerLT_5,0,0,0,2023-08-01
WidenerLT_5,0,0,1,2023-08-01
WidenerLT_5,0,0,0,2023-08-01
WidenerLT_5,0,0,0,2023-08-01
WidenerLT_6,0,0,0,2023-08-01
WidenerLT_6,0,0,1,2023-08-01
WidenerLT_6,0,0,1,2023-08-01
WidenerLT_6,0,0,1,2023-08-01
WidenerLT_6,0,0,0,2023-08-01
WidenerLT_6,0,0,0,2023-08-01
WidenerLT_6,0,0,0,2023-08-01
WidenerLT_6,0,0,1,2023-08-01
WidenerLT_6,0,0,0,2023-08-01
WidenerLT_6,0,0,0,2023-08-01
WidenerLT_6,0,0,0,2023-08-01
WidenerLT_7,0,0,0,2023-08-01
WidenerLT_7,0,0,0,2023-08-01
WidenerLT_7,0,0,0,2023-08-01
WidenerLT_7,0,0,0,2023-08-01
WidenerLT_7,0,0,0,2023-08-01
WidenerLT_7,0,0,0,2023-08-01
WidenerLT_7,0,0,0,2023-08-01
WidenerLT_7,0,0,0,2023-08-01
WidenerLT_7,0,0,1,2023-08-01
WidenerLT_7,0,0,0,2023-08-01
WidenerLT_7,0,0,0,2023-08-01
WidenerLT_8,0,0,0,2023-08-01
WidenerLT_8,0,0,1,2023-08-01
WidenerLT_8,0,0,0,2023-08-01
WidenerLT_8,0,0,0,2023-08-01
WidenerLT_8,0,0,1,2023-08-01
WidenerLT_8,0,0,1,2023-08-01
WidenerLT_8,0,0,1,2023-08-01
WidenerLT_8,0,0,1,2023-08-01
WidenerLT_8,0,0,0,2023-08-01
WidenerLT_8,0,0,1,2023-08-01
WidenerLT_8,0,0,0,2023-08-01
WidenerLT_9,0,0,1,2023-08-01
WidenerLT_9,0,0,0,2023-08-01
WidenerLT_9,0,0,0,2023-08-01
WidenerLT_9,0,0,1,2023-08-01
WidenerLT_9,0,0,1,2023-08-01
WidenerLT_9,0,0,1,2023-08-01
WidenerLT_9,0,0,1,2023-08-01
WidenerLT_9,0,0,1,2023-08-01
WidenerLT_9,0,0,1,2023-08-01
WidenerLT_9,0,0,0,2023-08-01
WidenerLT_9,0,0,0,2023-08-01
WidenerLT_10,0,0,1,2023-08-01
WidenerLT_10,0,0,1,2023-08-01
WidenerLT_10,0,0,1,2023-08-01
WidenerLT_10,0,0,1,2023-08-01
WidenerLT_10,0,0,0,2023-08-01
WidenerLT_10,0,0,1,2023-08-01
WidenerLT_10,0,0,0,2023-08-01
WidenerLT_10,0,0,1,2023-08-01
WidenerLT_10,0,0,1,2023-08-01
WidenerLT_10,0,0,0,2023-08-01
WidenerLT_10,0,0,0,2023-08-01
WidenerLT_11,0,0,1,2023-08-01
WidenerLT_11,0,0,0,2023-08-01
WidenerLT_11,0,0,0,2023-08-01
WidenerLT_11,0,0,1,2023-08-01
WidenerLT_11,0,0,0,2023-08-01
WidenerLT_11,0,0,1,2023-08-01
WidenerLT_11,0,0,0,2023-08-01
WidenerLT_11,0,0,1,2023-08-01
WidenerLT_11,0,0,1,2023-08-01
WidenerLT_11,0,0,1,2023-08-01
WidenerLT_11,0,0,0,2023-08-01
WidenerLT_12,0,0,0,2023-08-01
WidenerLT_12,0,0,0,2023-08-01
WidenerLT_12,0,0,1,2023-08-01
WidenerLT_12,0,0,0,2023-08-01
WidenerLT_12,0,0,0,2023-08-01
WidenerLT_12,0,0,0,2023-08-01
WidenerLT_12,0,0,1,2023-08-01
WidenerLT_12,0,0,1,2023-08-01
WidenerLT_12,0,0,0,2023-08-01
WidenerLT_12,0,0,1,2023-08-01
WidenerLT_12,0,0,0,2023-08-01
WidenerLT_13,0,0,0,2023-08-01
WidenerLT_13,0,0,0,2023-08-01
WidenerLT_13,0,0,0,2023-08-01
WidenerLT_13,0,0,0,2023-08-01
WidenerLT_13,0,0,0,2023-08-01
WidenerLT_13,0,0,0,2023-08-01
WidenerLT_13,0,0,1,2023-08-01
WidenerLT_13,0,0,0,2023-08-01
WidenerLT_13,0,0,0,2023-08-01
WidenerLT_13,0,0,0,2023-08-01
WidenerLT_13,0,0,0,2023-08-01
WidenerLT_14,0,0,1,2023-08-01
WidenerLT_14,0,0,0,2023-08-01
WidenerLT_14,0,0,0,2023-08-01
WidenerLT_14,0,0,1,2023-08-01
WidenerLT_14,0,0,1,2023-08-01
WidenerLT_14,0,0,1,2023-08-01
WidenerLT_14,0,0,1,2023-08-01
WidenerLT_14,0,0,1,2023-08-01
WidenerLT_14,0,0,0,2023-08-01
WidenerLT_14,0,0,1,2023-08-01
WidenerLT_14,0,0,0,2023-08-01
WidenerLT_15,0,0,1,2023-08-01
WidenerLT_15,0,0,1,2023-08-01
WidenerLT_15,0,0,1,2023-08-01
WidenerLT_15,0,0,1,2023-08-01
WidenerLT_15,0,0,1,2023-08-01
WidenerLT_15,0,0,1,2023-08-01
WidenerLT_15,0,0,1,2023-08-01
WidenerLT_15,0,0,1,2023-08-01
WidenerLT_15,0,0,1,2023-08-01
WidenerLT_15,0,0,1,2023-08-01
WidenerLT_15,0,0,0,2023-08-01
WidenerLT_16,0,0,0,2023-08-01
WidenerLT_16,0,0,0,2023-08-01
WidenerLT_16,0,0,0,2023-08-01
WidenerLT_16,0,0,0,2023-08-01
WidenerLT_16,0,0,1,2023-08-01
WidenerLT_16,0,0,0,2023-08-01
WidenerLT_16,0,0,1,2023-08-01
WidenerLT_16,0,0,0,2023-08-01
WidenerLT_16,0,0,0,2023-08-01
WidenerLT_16,0,0,1,2023-08-01
WidenerLT_16,0,0,0,2023-08-01
WidenerLT_17,0,0,1,2023-08-01
WidenerLT_17,0,0,1,2023-08-01
WidenerLT_17,0,0,1,2023-08-01
WidenerLT_17,0,0,1,2023-08-01
WidenerLT_17,0,0,1,2023-08-01
WidenerLT_17,0,0,1,2023-08-01
WidenerLT_17,0,0,1,2023-08-01
WidenerLT_17,0,0,1,2023-08-01
WidenerLT_17,0,0,1,2023-08-01
WidenerLT_17,0,0,1,2023-08-01
WidenerLT_17,0,0,0,2023-08-01
WidenerLT_18,0,0,1,2023-08-01
WidenerLT_18,0,0,0,2023-08-01
WidenerLT_18,0,0,0,2023-08-01
WidenerLT_18,0,0,1,2023-08-01
WidenerLT_18,0,0,1,2023-08-01
WidenerLT_18,0,0,1,2023-08-01
WidenerLT_18,1,0,1,2023-08-01
WidenerLT_18,0,0,0,2023-08-01
WidenerLT_18,0,0,1,2023-08-01
WidenerLT_18,0,0,1,2023-08-01
WidenerLT_18,0,0,0,2023-08-01
WidenerLT_19,0,0,1,2023-08-01
WidenerLT_19,0,0,1,2023-08-01
WidenerLT_19,0,0,1,2023-08-01
WidenerLT_19,0,0,1,2023-08-01
WidenerLT_19,0,0,1,2023-08-01
WidenerLT_19,0,0,1,2023-08-01
WidenerLT_19,0,0,1,2023-08-01
WidenerLT_19,0,0,1,2023-08-01
WidenerLT_19,0,0,1,2023-08-01
WidenerLT_19,0,0,1,2023-08-01
WidenerLT_19,0,0,0,2023-08-01
WidenerLT_20,0,0,0,2023-08-01
WidenerLT_20,0,0,0,2023-08-01
WidenerLT_20,0,0,0,2023-08-01
WidenerLT_20,0,0,1,2023-08-01
WidenerLT_20,0,0,1,2023-08-01
WidenerLT_20,0,0,0,2023-08-01
WidenerLT_20,0,0,0,2023-08-01
WidenerLT_20,0,0,0,2023-08-01
WidenerLT_20,0,0,1,2023-08-01
WidenerLT_20,0,0,0,2023-08-01
WidenerLT_20,0,0,0,2023-08-01
WidenerLT_21,0,0,0,2023-08-01
WidenerLT_21,0,0,0,2023-08-01
WidenerLT_21,0,0,1,2023-08-01
WidenerLT_21,0,0,1,2023-08-01
WidenerLT_21,0,0,1,2023-08-01
WidenerLT_21,0,0,1,2023-08-01
WidenerLT_21,0,0,1,2023-08-01
WidenerLT_21,0,0,0,2023-08-01
WidenerLT_21,0,0,0,2023-08-01
WidenerLT_21,0,0,0,2023-08-01
WidenerLT_21,0,0,0,2023-08-01
WidenerLT_22,0,0,1,2023-08-01
WidenerLT_22,0,0,1,2023-08-01
WidenerLT_22,0,0,1,2023-08-01
WidenerLT_22,0,0,0,2023-08-01
WidenerLT_22,0,0,1,2023-08-01
WidenerLT_22,0,0,1,2023-08-01
WidenerLT_22,0,0,1,2023-08-01
WidenerLT_22,0,0,1,2023-08-01
WidenerLT_22,0,0,1,2023-08-01
WidenerLT_22,0,0,1,2023-08-01
WidenerLT_22,0,0,0,2023-08-01
WidenerLT_23,0,0,0,2023-08-01
WidenerLT_23,0,0,0,2023-08-01
WidenerLT_23,0,0,0,2023-08-01
WidenerLT_23,0,0,0,2023-08-01
WidenerLT_23,0,0,0,2023-08-01
WidenerLT_23,0,0,0,2023-08-01
WidenerLT_23,0,0,0,2023-08-01
WidenerLT_23,0,0,0,2023-08-01
WidenerLT_23,0,0,1,2023-08-01
WidenerLT_23,0,0,0,2023-08-01
WidenerLT_23,0,0,0,2023-08-01
WidenerLT_24,0,0,1,2023-08-01
WidenerLT_24,0,0,0,2023-08-01
WidenerLT_24,0,0,0,2023-08-01
WidenerLT_24,0,0,0,2023-08-01
WidenerLT_24,0,0,1,2023-08-01
WidenerLT_24,0,0,1,2023-08-01
WidenerLT_24,0,0,0,2023-08-01
WidenerLT_24,0,0,0,2023-08-01
WidenerLT_24,0,0,0,2023-08-01
WidenerLT_24,0,0,0,2023-08-01
WidenerLT_24,0,0,0,2023-08-01
WidenerLT_25,0,0,1,2023-08-01
WidenerLT_25,0,0,0,2023-08-01
WidenerLT_25,0,0,1,2023-08-01
WidenerLT_25,0,0,1,2023-08-01
WidenerLT_25,0,0,0,2023-08-01
WidenerLT_25,0,0,0,2023-08-01
WidenerLT_25,0,0,1,2023-08-01
WidenerLT_25,0,0,0,2023-08-01
WidenerLT_25,0,0,0,2023-08-01
WidenerLT_25,0,0,1,2023-08-01
WidenerLT_25,0,0,0,2023-08-01
WidenerLT_26,0,0,0,2023-08-01
WidenerLT_26,0,0,1,2023-08-01
WidenerLT_26,0,0,0,2023-08-01
WidenerLT_26,0,0,1,2023-08-01
WidenerLT_26,0,0,1,2023-08-01
WidenerLT_26,0,0,0,2023-08-01
WidenerLT_26,0,0,0,2023-08-01
WidenerLT_26,0,0,0,2023-08-01
WidenerLT_26,0,0,0,2023-08-01
WidenerLT_26,0,0,0,2023-08-01
WidenerLT_26,0,0,0,2023-08-01
WidenerLT_27,0,0,0,2023-08-01
WidenerLT_27,0,0,0,2023-08-01
WidenerLT_27,0,0,1,2023-08-01
WidenerLT_27,0,0,0,2023-08-01
WidenerLT_27,0,0,1,2023-08-01
WidenerLT_27,0,0,1,2023-08-01
WidenerLT_27,0,0,0,2023-08-01
WidenerLT_27,0,0,0,2023-08-01
WidenerLT_27,0,0,0,2023-08-01
WidenerLT_27,0,0,0,2023-08-01
WidenerLT_27,0,0,0,2023-08-01
WidenerLT_28,0,0,1,2023-08-01
WidenerLT_28,0,0,0,2023-08-01
WidenerLT_28,0,0,0,2023-08-01
WidenerLT_28,0,0,1,2023-08-01
WidenerLT_28,0,0,1,2023-08-01
WidenerLT_28,0,0,1,2023-08-01
WidenerLT_28,0,0,1,2023-08-01
WidenerLT_28,0,0,0,2023-08-01
WidenerLT_28,0,0,0,2023-08-01
WidenerLT_28,0,0,1,2023-08-01
WidenerLT_28,0,0,0,2023-08-01
WidenerLT_29,0,0,1,2023-08-01
WidenerLT_29,0,0,1,2023-08-01
WidenerLT_29,0,0,0,2023-08-01
WidenerLT_29,0,0,0,2023-08-01
WidenerLT_29,0,0,1,2023-08-01
WidenerLT_29,0,0,1,2023-08-01
WidenerLT_29,0,0,0,2023-08-01
WidenerLT_29,0,0,1,2023-08-01
WidenerLT_29,0,0,1,2023-08-01
WidenerLT_29,0,0,1,2023-08-01
WidenerLT_29,0,0,0,2023-08-01
WidenerLT_30,0,0,1,2023-08-01
WidenerLT_30,0,0,1,2023-08-01
WidenerLT_30,0,0,1,2023-08-01
WidenerLT_30,0,0,1,2023-08-01
WidenerLT_30,0,0,1,2023-08-01
WidenerLT_30,0,0,1,2023-08-01
WidenerLT_30,1,0,0,2023-08-01
WidenerLT_30,0,0,1,2023-08-01
WidenerLT_30,0,0,1,2023-08-01
WidenerLT_30,0,0,1,2023-08-01
WidenerLT_30,0,0,0,2023-08-01
WidenerLT_31,0,0,1,2023-08-01
WidenerLT_31,0,0,1,2023-08-01
WidenerLT_31,0,0,1,2023-08-01
WidenerLT_31,0,0,1,2023-08-01
WidenerLT_31,0,0,1,2023-08-01
WidenerLT_31,0,0,1,2023-08-01
WidenerLT_31,0,0,1,2023-08-01
WidenerLT_31,0,0,0,2023-08-01
WidenerLT_31,0,0,1,2023-08-01
WidenerLT_31,0,0,1,2023-08-01
WidenerLT_31,0,0,0,2023-08-01
WidenerLT_32,0,0,1,2023-08-01
WidenerLT_32,0,0,1,2023-08-01
WidenerLT_32,0,0,1,2023-08-01
WidenerLT_32,0,0,1,2023-08-01
WidenerLT_32,0,0,1,2023-08-01
WidenerLT_32,0,0,0,2023-08-01
WidenerLT_32,0,0,0,2023-08-01
WidenerLT_32,0,0,1,2023-08-01
WidenerLT_32,0,0,0,2023-08-01
WidenerLT_32,0,0,1,2023-08-01
WidenerLT_32,0,0,0,2023-08-01
WidenerLT_33,0,0,0,2023-08-01
WidenerLT_33,0,0,0,2023-08-01
WidenerLT_33,0,0,1,2023-08-01
WidenerLT_33,0,0,0,2023-08-01
WidenerLT_33,0,0,0,2023-08-01
WidenerLT_33,0,0,1,2023-08-01
WidenerLT_33,0,0,1,2023-08-01
WidenerLT_33,0,0,0,2023-08-01
WidenerLT_33,0,0,1,2023-08-01
WidenerLT_33,0,0,1,2023-08-01
WidenerLT_33,0,0,0,2023-08-01
WidenerLT_34,0,0,1,2023-08-01
WidenerLT_34,0,0,0,2023-08-01
WidenerLT_34,0,0,1,2023-08-01
WidenerLT_34,0,0,1,2023-08-01
WidenerLT_34,0,0,1,2023-08-01
WidenerLT_34,0,0,1,2023-08-01
WidenerLT_34,0,0,1,2023-08-01
WidenerLT_34,0,0,1,2023-08-01
WidenerLT_34,0,0,1,2023-08-01
WidenerLT_34,0,0,1,2023-08-01
WidenerLT_34,0,0,0,2023-08-01
WidenerLT_35,1,0,0,2023-08-01
WidenerLT_35,0,0,0,2023-08-01
WidenerLT_35,0,0,1,2023-08-01
WidenerLT_35,0,0,1,2023-08-01
WidenerLT_35,0,0,0,2023-08-01
WidenerLT_35,0,0,0,2023-08-01
WidenerLT_35,0,0,0,2023-08-01
WidenerLT_35,0,0,1,2023-08-01
WidenerLT_35,0,0,0,2023-08-01
WidenerLT_35,0,0,0,2023-08-01
WidenerLT_35,0,0,0,2023-08-01
WidenerLT_36,0,0,1,2023-08-01
WidenerLT_36,0,0,0,2023-08-01
WidenerLT_36,0,0,1,2023-08-01
WidenerLT_36,0,0,1,2023-08-01
WidenerLT_36,0,0,1,2023-08-01
WidenerLT_36,0,0,1,2023-08-01
WidenerLT_36,0,0,0,2023-08-01
WidenerLT_36,0,0,1,2023-08-01
WidenerLT_36,0,0,1,2023-08-01
WidenerLT_36,0,0,0,2023-08-01
WidenerLT_36,0,0,0,2023-08-01
WidenerLT_1,0,0,0,2023-01-19
WidenerLT_1,0,0,0,2023-01-19
WidenerLT_1,0,0,0,2023-01-19
WidenerLT_1,0,0,0,2023-01-19
WidenerLT_1,0,0,0,2023-01-19
WidenerLT_1,0,0,0,2023-01-19
WidenerLT_1,0,0,0,2023-01-19
WidenerLT_1,0,0,1,2023-01-19
WidenerLT_1,0,0,0,2023-01-19
WidenerLT_1,0,0,0,2023-01-19
WidenerLT_1,0,0,0,2023-01-19
WidenerLT_2,0,0,0,2023-01-19
WidenerLT_2,0,0,0,2023-01-19
WidenerLT_2,0,0,0,2023-01-19
WidenerLT_2,0,0,0,2023-01-19
WidenerLT_2,0,0,0,2023-01-19
WidenerLT_2,0,0,0,2023-01-19
WidenerLT_2,0,0,0,2023-01-19
WidenerLT_2,0,0,0,2023-01-19
WidenerLT_2,0,0,0,2023-01-19
WidenerLT_2,0,0,0,2023-01-19
WidenerLT_2,0,0,0,2023-01-19
WidenerLT_3,0,0,0,2023-01-19
WidenerLT_3,0,0,0,2023-01-19
WidenerLT_3,0,0,0,2023-01-19
WidenerLT_3,0,0,0,2023-01-19
WidenerLT_3,0,0,0,2023-01-19
WidenerLT_3,0,0,0,2023-01-19
WidenerLT_3,0,0,1,2023-01-19
WidenerLT_3,0,0,0,2023-01-19
WidenerLT_3,0,0,0,2023-01-19
WidenerLT_3,0,0,0,2023-01-19
WidenerLT_3,0,0,0,2023-01-19
WidenerLT_4,0,0,0,2023-01-19
WidenerLT_4,0,0,1,2023-01-19
WidenerLT_4,0,0,0,2023-01-19
WidenerLT_4,0,0,0,2023-01-19
WidenerLT_4,0,0,0,2023-01-19
WidenerLT_4,0,0,0,2023-01-19
WidenerLT_4,0,0,0,2023-01-19
WidenerLT_4,0,0,0,2023-01-19
WidenerLT_4,0,0,0,2023-01-19
WidenerLT_4,0,0,0,2023-01-19
WidenerLT_4,0,0,0,2023-01-19
WidenerLT_5,0,0,0,2023-01-19
WidenerLT_5,0,0,0,2023-01-19
WidenerLT_5,0,0,0,2023-01-19
WidenerLT_5,0,0,0,2023-01-19
WidenerLT_5,0,0,0,2023-01-19
WidenerLT_5,0,0,0,2023-01-19
WidenerLT_5,0,0,0,2023-01-19
WidenerLT_5,0,0,0,2023-01-19
WidenerLT_5,0,0,0,2023-01-19
WidenerLT_5,0,0,0,2023-01-19
WidenerLT_5,0,0,0,2023-01-19
WidenerLT_6,0,0,1,2023-01-19
WidenerLT_6,0,0,0,2023-01-19
WidenerLT_6,0,0,0,2023-01-19
WidenerLT_6,0,0,0,2023-01-19
WidenerLT_6,0,0,0,2023-01-19
WidenerLT_6,0,0,1,2023-01-19
WidenerLT_6,0,0,0,2023-01-19
WidenerLT_6,0,0,1,2023-01-19
WidenerLT_6,0,0,0,2023-01-19
WidenerLT_6,0,0,0,2023-01-19
WidenerLT_6,0,0,0,2023-01-19
WidenerLT_7,0,0,0,2023-01-19
WidenerLT_7,0,0,0,2023-01-19
WidenerLT_7,0,0,0,2023-01-19
WidenerLT_7,0,0,0,2023-01-19
WidenerLT_7,0,0,0,2023-01-19
WidenerLT_7,0,0,0,2023-01-19
WidenerLT_7,0,0,0,2023-01-19
WidenerLT_7,0,0,0,2023-01-19
WidenerLT_7,0,0,0,2023-01-19
WidenerLT_7,0,0,0,2023-01-19
WidenerLT_7,0,0,0,2023-01-19
WidenerLT_8,0,0,0,2023-01-19
WidenerLT_8,0,0,0,2023-01-19
WidenerLT_8,0,0,0,2023-01-19
WidenerLT_8,0,0,0,2023-01-19
WidenerLT_8,0,0,0,2023-01-19
WidenerLT_8,0,0,0,2023-01-19
WidenerLT_8,0,0,0,2023-01-19
WidenerLT_8,0,0,0,2023-01-19
WidenerLT_8,0,0,0,2023-01-19
WidenerLT_8,0,0,0,2023-01-19
WidenerLT_8,0,0,0,2023-01-19
WidenerLT_9,0,0,0,2023-01-19
WidenerLT_9,0,0,0,2023-01-19
WidenerLT_9,0,0,0,2023-01-19
WidenerLT_9,0,0,0,2023-01-19
WidenerLT_9,0,0,0,2023-01-19
WidenerLT_9,0,0,0,2023-01-19
WidenerLT_9,0,0,0,2023-01-19
WidenerLT_9,0,0,1,2023-01-19
WidenerLT_9,0,0,0,2023-01-19
WidenerLT_9,0,0,0,2023-01-19
WidenerLT_9,0,0,0,2023-01-19
WidenerLT_10,0,0,0,2023-01-19
WidenerLT_10,0,0,0,2023-01-19
WidenerLT_10,0,0,0,2023-01-19
WidenerLT_10,0,0,0,2023-01-19
WidenerLT_10,0,0,0,2023-01-19
WidenerLT_10,0,0,0,2023-01-19
WidenerLT_10,0,0,0,2023-01-19
WidenerLT_10,0,0,0,2023-01-19
WidenerLT_10,0,0,0,2023-01-19
WidenerLT_10,0,0,1,2023-01-19
WidenerLT_10,0,0,0,2023-01-19
WidenerLT_11,0,0,0,2023-01-19
WidenerLT_11,0,0,0,2023-01-19
WidenerLT_11,0,0,0,2023-01-19
WidenerLT_11,0,0,0,2023-01-19
WidenerLT_11,0,0,0,2023-01-19
WidenerLT_11,0,0,0,2023-01-19
WidenerLT_11,0,0,0,2023-01-19
WidenerLT_11,0,0,0,2023-01-19
WidenerLT_11,0,0,0,2023-01-19
